,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU,10 YR
2016-02-25,74.93,51.84,56.91,21.17,67.45,49.84,41.48,41.38,47.465,1.71
2016-02-26,74.85,51.12,57.24,21.315,67.3,49.91,42.05,41.25,46.18,1.76
2016-02-29,74.45,50.91,56.67,21.08,66.23,49.59,41.78,40.99,46.3,1.74
2016-03-01,76.4,51.43,58.04,21.83,67.66,50.56,42.88,42.17,46.055,1.83
2016-03-02,76.33,51.545,59.48,22.03,67.76,50.6,42.71,42.3,46.3,1.84
2016-03-03,76.78,51.8,60.4,22.18,67.545,50.96,42.96,42.29,46.59,1.83
2016-03-04,76.74,52.03,60.97,22.28,67.41,51.17,43.44,42.4,47.115,1.88
2016-03-07,76.41,51.71,62.37,22.26,67.96,51.32,43.97,42.16,47.38,1.91
2016-03-08,75.8,51.88,59.71,21.91,67.11,50.6,43.085,41.89,47.82,1.83
2016-03-09,75.95,52.28,60.75,21.93,67.21,50.76,43.37,42.245,48.05,1.9
2016-03-10,76.1,52.29,60.8,21.92,67.29,50.69,43.61,42.22,48.1,1.93
2016-03-11,77.28,52.465,62.38,22.5,68.575,51.42,44.385,42.87,48.16,1.98
2016-03-14,77.58,52.43,61.92,22.42,68.33,51.47,44.105,42.91,48.2,1.97
2016-03-15,77.58,52.545,61.795,22.385,67.22,51.44,43.685,43.07,48.32,1.97
2016-03-16,78.165,52.68,62.9,22.36,67.065,51.62,44.48,43.56,48.805,1.94
2016-03-17,78.35,53.02,63.76,22.62,66.35,52.75,45.435,43.765,49.31,1.91
2016-03-18,78.07,52.66,63.46,22.73,66.91,53.21,45.3,43.575,48.62,1.88
2016-03-21,78.125,52.69,63.18,22.685,67.2701,53.53,45.08,43.73,48.57,1.92
2016-03-22,77.98,52.355,62.95,22.63,67.89,53.22,45.1,43.77,48.42,1.94
2016-03-23,77.46,52.38,61.51,22.45,67.45,52.87,44.5,43.49,48.78,1.88
2016-03-24,77.53,52.35,61.815,22.305,67.4,52.72,44.54,43.605,48.93,1.91
2016-03-28,77.93,52.57,61.53,22.37,67.205,52.74,44.75,43.51,48.75,1.89
2016-03-29,78.67,52.976,61.79,22.42,67.99,53.09,44.975,44.175,49.46,1.81
2016-03-30,79.17,53.235,61.92,22.56,67.97,53.18,45.2,44.44,49.34,1.83
2016-03-31,79.08,53.04,61.91,22.51,67.8,53.06,44.8,44.35,49.61,1.78
2016-04-01,79.46,53.72,60.99,22.69,68.67,53.31,45.11,44.69,49.81,1.79
2016-04-04,78.81,53.62,60.61,22.59,69.37,52.7,44.66,44.52,49.61,1.78
2016-04-05,78.16,53.265,60.195,22.27,68.49,52.38,44.36,44.085,48.68,1.73
2016-04-06,78.89,53.69,61.43,22.39,70.3,52.64,44.75,44.49,48.62,1.76
2016-04-07,78.0,53.15,61.14,21.96,69.57,52.13,44.2,43.875,48.61,1.7
2016-04-08,77.86,53.4,62.43,22.05,69.25,52.33,44.63,43.88,48.835,1.72
2016-04-11,77.57,53.02,62.13,22.13,68.8,52.35,44.84,43.785,48.63,1.73
2016-04-12,78.18,53.345,63.99,22.43,69.36,52.65,45.355,44.045,48.99,1.79
2016-04-13,79.24,52.94,64.265,22.93,69.99,53.44,45.91,44.53,48.665,1.77
2016-04-14,79.25,52.725,64.425,22.985,70.05,53.53,45.83,44.5,48.6,1.8
2016-04-15,79.47,53.03,63.54,22.93,70.0,53.61,46.02,44.32,48.91,1.76
2016-04-18,80.215,53.225,64.6099,23.08,70.66,53.66,46.245,44.51,49.07,1.78
2016-04-19,79.81,53.3,65.89,23.34,70.89,54.04,47.23,44.3,49.14,1.79
2016-04-20,79.86,52.605,66.48,23.55,71.32,53.96,47.11,44.365,47.935,1.85
2016-04-21,79.65,51.75,66.11,23.325,71.695,53.82,46.88,44.19,46.91,1.88
2016-04-22,79.45,51.935,67.04,23.55,71.89,53.96,47.19,43.48,47.34,1.89
2016-04-25,79.56,52.3,66.28,23.49,71.6,53.7,46.9,43.435,47.43,1.91
2016-04-26,79.72,52.13,67.33,23.65,71.27,54.18,47.445,43.26,47.49,1.94
2016-04-27,79.68,52.39,68.61,23.68,71.23,54.56,47.8,43.04,48.19,1.87
2016-04-28,78.82,52.4,67.62,23.43,70.86,54.03,47.38,42.48,48.15,1.84
2016-04-29,79.17,52.32,67.4701,23.27,69.8,53.72,47.11,42.14,48.41,1.83
2016-05-02,80.29,52.89,67.44,23.52,70.17,53.99,47.26,42.42,48.7911,1.88
2016-05-03,79.59,52.81,65.82,23.21,69.98,53.55,46.435,42.06,48.79,1.81
2016-05-04,79.21,52.95,64.87,23.05,69.31,52.89,46.01,41.92,49.33,1.79
2016-05-05,78.71,52.99,65.44,23.02,69.62,52.87,45.77,41.93,49.16,1.76
2016-05-06,79.26,53.23,65.24,23.125,69.18,53.22,46.17,42.24,48.84,1.79
2016-05-09,79.49,53.54,64.33,23.08,69.985,52.98,45.59,42.23,49.1,1.77
2016-05-10,80.5,54.05,65.44,23.39,70.55,53.89,46.38,42.78,49.17,1.77
2016-05-11,78.92,53.64,65.64,23.14,69.73,53.44,46.19,42.51,49.33,1.73
2016-05-12,79.04,53.93,65.83,23.175,69.33,53.32,46.43,42.39,49.62,1.75
2016-05-13,78.13,53.27,65.0,22.88,69.17,52.65,45.95,42.23,49.38,1.71
2016-05-16,78.62,53.58,66.09,23.0,70.1301,53.31,46.68,42.77,49.44,1.75
2016-05-17,77.69,52.54,66.39,22.85,69.38,53.05,46.49,42.35,48.61,1.76
2016-05-18,77.25,51.99,65.73,23.2762,69.61,52.87,45.78,42.48,47.72,1.87
2016-05-19,77.2,52.42,65.78,23.06,69.08,52.37,45.95,42.23,48.17,1.85
2016-05-20,77.7,52.18,66.17,23.2,69.7,52.64,46.26,42.69,48.29,1.85
2016-05-23,77.41,52.2,66.01,23.195,69.4,52.54,46.83,42.63,47.83,1.84
2016-05-24,78.39,52.665,66.33,23.54,70.41,53.09,47.12,43.47,48.34,1.86
2016-05-25,78.78,52.74,67.35,23.78,70.825,53.45,47.71,43.76,48.19,1.87
2016-05-26,78.96,52.92,67.08,23.64,70.85,53.3,47.19,43.89,48.74,1.83
2016-05-27,79.34,52.99,67.14,23.81,71.21,53.5,47.2,44.14,48.85,1.85
2016-05-31,79.28,52.72,66.86,23.74,71.32,53.49,46.94,44.19,49.14,1.84
2016-06-01,79.17,53.15,66.98,23.81,71.59,53.53,47.06,44.085,49.32,1.85
2016-06-02,79.62,53.21,66.83,23.85,72.51,53.6,47.28,44.04,49.29,1.81
2016-06-03,79.18,53.55,66.62,23.52,72.29,53.55,47.73,43.91,50.1,1.71
2016-06-06,79.29,53.54,68.01,23.66,72.68,54.06,48.14,44.04,50.02,1.73
2016-06-07,79.41,53.54,69.53,23.59,72.22,54.32,48.17,44.19,49.97,1.72
2016-06-08,79.49,53.86,69.39,23.63,72.57,54.66,48.48,44.3,50.29,1.71
2016-06-09,79.34,54.07,68.98,23.46,72.38,54.65,48.165,44.3,50.72,1.68
2016-06-10,78.51,54.12,67.48,23.17,71.75,54.01,47.82,43.95,50.58,1.64
2016-06-13,78.06,53.7,67.18,23.0,71.23,53.43,47.23,43.49,50.52,1.62
2016-06-14,77.84,53.8699,67.14,22.67,71.33,53.44,46.85,43.56,50.79,1.62
2016-06-15,78.08,53.71,66.98,22.69,70.88,53.46,47.04,43.47,50.45,1.6
2016-06-16,78.35,54.03,66.65,22.76,71.08,53.55,47.215,43.57,50.77,1.57
2016-06-17,77.95,53.46,66.88,22.61,70.04,53.6,47.2,43.04,50.53,1.62
2016-06-20,78.64,53.59,67.48,22.75,70.47,54.09,47.46,43.24,50.33,1.67
2016-06-21,78.45,53.77,68.25,22.87,70.26,54.06,47.32,43.52,50.41,1.71
2016-06-22,78.33,53.78,67.87,22.84,70.48,53.9,47.38,43.37,50.19,1.69
2016-06-23,79.07,54.13,69.02,23.33,71.36,54.53,48.13,44.0,50.34,1.74
2016-06-24,76.2,53.11,66.54,22.055,69.35,52.31,46.02,42.3,50.4,1.57
2016-06-27,74.8,52.99,64.65,21.45,68.37,51.07,44.46,41.4699,51.04,1.46
2016-06-28,76.23,53.31,66.41,21.99,69.74,51.94,44.86,42.23,51.24,1.46
2016-06-29,77.475,53.935,67.71,22.5,71.05,52.86,45.625,42.9,51.39,1.5
2016-06-30,78.07,55.14,68.25,22.85,71.75,53.87,46.35,43.38,52.52,1.49
2016-07-01,78.8,54.94,68.63,22.74,72.13,54.05,46.36,43.46,52.48,1.46
2016-07-05,78.2,55.22,67.23,22.395,72.11,53.56,45.5,43.18,52.85,1.37
2016-07-06,78.89,55.23,67.52,22.49,72.94,53.83,45.7,43.44,53.0,1.38
2016-07-07,79.23,55.14,66.82,22.51,72.77,53.97,45.81,43.43,52.025,1.4
2016-07-08,80.6,55.71,67.74,22.91,73.56,55.05,46.92,44.13,52.535,1.37
2016-07-11,81.05,55.73,67.82,23.05,73.44,55.39,47.17,44.38,52.49,1.43
2016-07-12,81.43,55.41,69.49,23.34,73.81,55.9,48.04,44.74,51.78,1.53
2016-07-13,81.04,55.69,68.93,23.34,73.83,56.04,48.18,44.74,52.18,1.48
2016-07-14,81.36,55.725,69.26,23.55,74.11,56.46,48.58,45.06,51.83,1.53
2016-07-15,80.99,55.72,69.21,23.51,74.07,56.45,48.77,45.0,51.99,1.6
2016-07-18,81.27,55.64,69.27,23.592,74.08,56.4,49.12,45.31,52.11,1.59
2016-07-19,81.1399,55.57,68.88,23.61,73.96,56.43,48.77,45.23,52.045,1.56
2016-07-20,81.46,55.42,68.8,23.645,74.59,56.54,48.84,45.8,51.77,1.59
2016-07-21,81.24,55.23,68.09,23.535,74.85,55.96,48.53,45.55,52.07,1.57
2016-07-22,81.61,55.49,68.31,23.67,75.0,56.07,48.65,45.83,52.75,1.57
2016-07-25,81.74,55.43,66.98,23.615,74.91,55.77,48.58,45.76,52.68,1.58
2016-07-26,81.625,54.99,67.37,23.65,74.78,56.23,48.95,45.89,52.22,1.57
2016-07-27,81.36,54.2,66.67,23.65,75.11,56.01,49.0,46.23,51.62,1.52
2016-07-28,81.53,54.45,66.69,23.695,75.03,55.99,48.92,46.3,51.79,1.52
2016-07-29,81.6,54.685,67.39,23.65,75.22,55.83,48.71,46.43,52.14,1.46
2016-08-01,81.71,54.75,65.19,23.6,75.67,55.76,48.4,46.55,52.14,1.51
2016-08-02,80.54,54.695,65.74,23.4,75.36,55.24,48.3,46.18,51.83,1.55
2016-08-03,80.72,54.39,67.04,23.635,75.2,55.51,48.4,46.33,51.51,1.55
2016-08-04,80.71,54.51,66.9,23.565,75.07,55.53,48.59,46.57,51.47,1.51
2016-08-05,81.56,54.6,67.55,24.01,75.23,56.09,48.76,47.04,50.75,1.59
2016-08-08,81.29,54.54,68.41,24.045,74.63,56.16,48.86,47.05,50.72,1.59
2016-08-09,81.03,54.69,68.05,24.07,74.8,56.14,48.7,47.15,50.69,1.55
2016-08-10,81.22,54.91,67.35,23.89,74.54,56.11,48.745,47.01,50.73,1.5
2016-08-11,82.05,54.9,68.31,23.92,74.95,56.48,48.96,47.17,50.84,1.57
2016-08-12,82.01,55.06,68.69,23.87,74.79,56.33,48.41,47.12,50.9,1.51
2016-08-15,82.14,54.98,69.2,24.015,74.92,56.7,48.88,47.31,50.13,1.55
2016-08-16,81.705,54.72,69.35,23.95,74.26,56.45,48.63,47.0,49.53,1.57
2016-08-17,81.51,54.9,69.55,24.03,74.4,56.61,48.59,46.98,50.26,1.56
2016-08-18,81.47,55.07,70.91,24.03,74.43,56.79,48.91,46.98,50.88,1.53
2016-08-19,81.47,54.93,70.42,24.0,74.38,56.77,48.98,47.02,50.26,1.58
2016-08-22,81.4,54.99,69.69,24.02,74.49,56.72,48.96,47.0,50.41,1.55
2016-08-23,81.82,54.88,70.09,24.04,74.58,56.77,49.36,47.16,50.16,1.55
2016-08-24,81.45,54.81,69.82,24.01,73.4,56.6,48.78,46.95,50.17,1.56
2016-08-25,81.16,54.57,69.64,24.08,72.81,56.59,49.02,47.02,50.2,1.58
2016-08-26,80.94,54.32,69.4,24.1,73.07,56.42,48.72,47.035,49.1601,1.62
2016-08-29,81.2,54.61,69.86,24.325,73.24,56.83,49.17,47.2,49.54,1.57
2016-08-30,80.79,54.33,69.575,24.52,72.94,56.67,49.06,47.07,49.04,1.57
2016-08-31,80.57,54.41,68.53,24.55,72.74,56.35,48.6,47.0,49.22,1.58
2016-09-01,80.73,54.42,68.355,24.45,72.6,56.4,48.78,47.155,49.0,1.57
2016-09-02,80.87,54.8099,69.02,24.58,72.64,56.68,49.18,47.33,49.62,1.6
2016-09-06,81.02,54.95,70.14,24.53,72.93,56.52,49.13,47.58,50.18,1.55
2016-09-07,81.05,54.44,70.54,24.525,72.89,56.59,49.07,47.69,50.16,1.54
2016-09-08,80.38,54.18,71.81,24.5,72.97,56.54,48.84,47.31,50.34,1.61
2016-09-09,78.46,52.7,69.77,24.045,71.5,54.94,47.45,46.17,48.47,1.67
2016-09-12,79.56,53.68,70.42,24.315,72.6,55.64,47.9,46.95,49.3,1.68
2016-09-13,78.37,53.01,68.4,23.885,71.57,54.83,47.01,46.6,48.63,1.73
2016-09-14,78.41,52.84,67.61,23.82,71.54,54.78,46.9,46.84,48.86,1.7
2016-09-15,78.95,53.28,68.4,23.97,72.34,55.21,47.18,47.59,49.22,1.71
2016-09-16,78.51,52.78,67.46,23.64,72.1,54.75,46.75,47.23,49.25,1.7
2016-09-19,78.44,52.7,67.42,19.2901,71.835,54.99,46.84,47.11,49.74,1.7
2016-09-20,78.52,52.81,66.91,19.31,72.09,55.04,46.68,47.08,49.63,1.69
2016-09-21,79.25,53.12,68.45,19.44,72.81,55.76,47.41,47.6,50.68,1.66
2016-09-22,79.84,53.58,68.54,19.49,73.35,56.15,47.55,47.89,50.97,1.63
2016-09-23,79.68,53.33,67.63,19.37,73.13,55.82,47.33,47.51,50.91,1.62
2016-09-26,78.8,52.88,67.31,19.07,72.25,55.58,47.09,47.22,50.81,1.59
2016-09-27,79.58,53.12,66.92,19.22,72.78,55.97,47.25,47.73,50.18,1.56
2016-09-28,79.8,53.21,69.77,19.32,72.68,56.4,47.8,47.8,50.06,1.57
2016-09-29,79.38,52.7,69.67,19.035,71.38,55.96,47.41,47.55,49.34,1.56
2016-09-30,80.02,53.19,70.62,19.3,72.09,56.46,47.75,47.77,48.98,1.6
2016-10-03,80.01,52.88,70.52,19.22,71.98,56.51,47.72,47.63,48.33,1.63
2016-10-04,79.76,52.425,69.86,19.3,71.91,56.04,47.05,47.47,47.29,1.69
2016-10-05,80.05,52.37,70.9,19.59,72.14,56.39,47.375,47.64,47.18,1.72
2016-10-06,80.11,52.45,71.0,19.61,71.87,56.39,47.74,47.74,47.17,1.75
2016-10-07,79.74,52.32,70.64,19.62,71.89,55.67,46.88,47.61,47.13,1.73
2016-10-11,78.93,52.065,70.875,19.51,70.4,55.15,46.51,47.42,46.98,1.77
2016-10-12,79.25,52.33,70.59,19.54,70.05,55.25,46.4,47.47,47.44,1.79
2016-10-13,78.99,52.34,70.18,19.325,70.07,55.23,46.17,47.2,48.03,1.75
2016-10-14,78.87,52.37,69.83,19.42,69.61,55.35,46.33,47.4,47.75,1.8
2016-10-17,78.25,52.12,69.465,19.33,69.45,55.21,46.37,47.27,48.02,1.77
2016-10-18,78.71,52.27,69.73,19.49,70.19,55.32,46.8,47.55,48.41,1.75
2016-10-19,79.12,52.0,70.73,19.65,69.97,55.5,47.14,47.6,48.31,1.76
2016-10-20,78.98,51.93,70.68,19.645,70.3,55.2,47.1,47.385,48.275,1.76
2016-10-21,79.58,52.21,70.2,19.65,69.7,55.12,47.06,47.51,48.02,1.74
2016-10-24,80.14,52.56,69.97,19.715,69.58,55.22,47.16,48.0,48.2,1.77
2016-10-25,79.245,52.73,69.62,19.68,69.39,55.08,46.72,47.84,48.46,1.77
2016-10-26,78.89,52.7,69.81,19.8,68.92,55.27,46.66,47.58,48.57,1.79
2016-10-27,78.21,52.44,69.58,19.85,69.27,54.9,46.63,47.48,48.32,1.85
2016-10-28,78.05,52.69,69.35,19.76,67.75,55.22,46.71,47.43,48.47,1.86
2016-10-31,78.16,52.8,68.6,19.75,67.3801,55.33,46.74,47.44,49.42,1.84
2016-11-01,77.53,52.55,68.67,19.6755,67.055,54.86,46.5,47.03,48.54,1.83
2016-11-02,77.08,52.46,67.83,19.53,66.72,54.65,46.26,46.71,47.94,1.81
2016-11-03,76.87,52.09,68.11,19.57,66.05,54.57,46.245,46.31,48.11,1.82
2016-11-04,76.72,51.595,67.77,19.48,66.53,54.62,46.41,46.165,47.945,1.79
2016-11-07,78.48,52.5,69.22,19.98,68.15,55.96,47.09,47.17,48.78,1.83
2016-11-08,78.84,52.72,69.33,20.0,68.38,56.3,47.25,47.4,49.17,1.88
2016-11-09,78.99,52.0,70.48,20.83,70.71,57.71,48.26,47.34,47.36,2.07
2016-11-10,79.26,50.6,70.73,21.6,71.57,58.94,48.79,46.575,46.235,2.15
2016-11-14,79.72,50.44,69.88,22.18,70.28,59.3,48.25,46.01,45.98,2.23
2016-11-15,80.02,50.8,71.8,22.19,70.47,59.52,48.46,46.69,46.75,2.23
2016-11-16,80.45,50.785,71.31,21.875,70.15,59.18,48.39,47.11,46.42,2.22
2016-11-17,81.44,50.7,70.85,22.15,70.45,59.31,48.39,47.42,46.42,2.29
2016-11-18,81.16,50.51,71.16,22.17,69.72,59.29,48.3,47.36,46.28,2.34
2016-11-21,81.68,50.85,72.81,22.24,69.91,59.61,48.89,47.85,46.78,2.33
2016-11-22,82.68,51.1,72.765,22.25,68.95,59.88,49.19,47.98,46.94,2.31
2016-11-23,82.76,50.81,73.12,22.38,69.2,60.32,49.43,47.79,46.495,2.36
2016-11-25,82.97,51.205,72.73,22.43,69.46,60.65,49.58,47.99,47.155,2.36
2016-11-28,82.33,51.32,71.6901,22.13,68.92,60.23,49.37,48.03,48.085,2.32
2016-11-29,82.53,51.38,70.86,22.18,69.38,60.28,49.42,48.09,48.26,2.3
2016-11-30,81.83,50.57,74.48,22.49,68.73,60.36,49.95,47.505,46.7569,2.37
2016-12-01,81.89,50.23,74.67,22.87,68.22,60.76,49.93,46.5199,46.34,2.45
2016-12-02,81.43,50.56,74.835,22.65,68.42,60.75,49.96,46.68,46.77,2.4
2016-12-05,82.26,50.605,75.51,22.91,68.31,60.7,50.38,47.12,46.87,2.39
2016-12-06,82.5,50.75,75.4,23.13,68.46,60.81,50.41,47.27,46.76,2.39
2016-12-07,84.04,51.51,75.96,23.48,67.88,61.95,51.15,48.17,47.35,2.34
2016-12-08,84.13,51.31,76.36,23.71,68.01,61.6,51.51,48.32,47.47,2.4
2016-12-09,84.3,52.02,76.58,23.75,68.85,61.88,51.49,48.64,47.96,2.47
2016-12-12,83.63,52.25,76.9408,23.53,69.14,61.66,51.28,48.52,48.44,2.49
2016-12-13,84.33,52.48,77.84,23.57,69.71,61.57,51.17,49.11,48.96,2.48
2016-12-14,83.79,51.92,76.21,23.45,69.43,60.95,50.5643,48.96,47.96,2.54
2016-12-15,83.57,52.165,76.49,23.685,69.815,61.02,50.91,49.13,48.27,2.6
2016-12-16,82.71,52.04,76.485,23.37,69.61,60.9,50.39,48.61,48.41,2.6
2016-12-19,82.9,52.14,76.15,23.4,69.25,61.24,50.31,48.94,48.59,2.54
2016-12-20,83.55,52.05,75.96,23.655,69.23,61.59,50.35,49.11,48.645,2.57
2016-12-21,83.5,52.05,76.12,23.6,68.83,61.35,50.4,49.01,48.45,2.55
2016-12-22,82.65,51.97,76.45,23.53,68.94,61.24,50.16,48.93,48.63,2.55
2016-12-23,82.46,52.05,76.33,23.57,69.47,61.3,50.28,48.96,48.63,2.55
2016-12-27,82.75,52.05,76.52,23.605,69.58,61.42,50.53,49.16,48.645,2.57
2016-12-28,82.22,51.75,75.71,23.37,69.09,60.78,50.03,48.75,48.2,2.51
2016-12-29,82.1,51.98,75.52,23.2,69.165,60.76,50.04,48.75,48.83,2.49
2016-12-30,81.41,51.74,75.31,23.26,68.94,60.55,49.69,48.33,48.59,2.45
2017-01-03,81.87,51.88,76.19,23.48,69.86,60.91,50.03,48.78,48.425,2.45
2017-01-04,82.95,51.92,76.01,23.7,70.37,61.27,50.74,48.94,48.595,2.46
2017-01-05,82.9,52.03,75.89,23.46,70.72,61.09,50.6,49.03,48.65,2.37
2017-01-06,83.28,52.09,75.91,23.55,70.93,61.44,50.61,49.38,48.81,2.42
2017-01-09,83.21,51.73,74.78,23.38,71.26,60.97,50.61,49.4,48.19,2.38
2017-01-10,83.53,51.44,74.09,23.46,71.49,61.22,50.65,49.37,48.06,2.38
2017-01-11,83.72,51.53,74.93,23.565,70.77,61.54,51.06,49.62,48.53,2.38
2017-01-12,83.69,51.51,74.6,23.4,70.83,61.29,50.95,49.53,48.59,2.36
2017-01-13,83.95,51.53,74.4,23.51,70.91,61.52,50.86,49.65,48.5,2.4
2017-01-17,84.11,52.24,74.82,22.98,70.56,61.04,50.66,49.49,49.06,2.33
2017-01-18,83.98,52.42,74.66,23.17,70.49,61.28,50.98,49.62,48.975,2.42
2017-01-19,83.7,52.22,74.24,23.03,70.06,61.72,50.65,49.5199,48.55,2.47
2017-01-20,83.9,52.57,74.54,23.14,69.86,61.73,51.08,49.79,48.63,2.48
2017-01-23,83.985,52.51,73.73,23.01,69.56,61.39,51.21,49.87,48.39,2.41
2017-01-24,84.66,52.9,74.54,23.28,69.09,62.01,52.5,50.19,48.395,2.47
2017-01-25,85.16,52.91,74.96,23.67,69.71,62.66,52.86,50.67,48.38,2.53
2017-01-26,85.34,52.69,74.98,23.74,69.21,62.8,53.0,50.56,48.4,2.51
2017-01-27,85.08,52.35,74.21,23.6399,69.73,62.76,52.83,50.74,48.38,2.49
2017-01-30,85.0,52.37,72.85,23.47,69.43,62.22,52.28,50.35,48.42,2.49
2017-01-31,84.8,52.58,72.87,23.32,70.45,61.68,51.97,50.09,49.2,2.45
2017-02-01,84.65,52.29,72.34,23.335,70.97,61.57,52.23,50.4,48.355,2.48
2017-02-02,84.57,52.67,72.79,23.24,71.08,61.45,51.98,50.34,48.84,2.48
2017-02-03,84.47,52.96,73.42,23.69,71.48,61.91,52.06,50.675,48.89,2.49
2017-02-06,84.24,52.73,72.77,23.62,71.48,62.0,51.92,50.71,48.82,2.42
2017-02-07,84.14,53.16,71.73,23.56,71.515,62.1,51.52,50.91,48.93,2.4
2017-02-08,84.65,53.39,71.94,23.39,71.43,62.02,51.65,50.9925,49.41,2.34
2017-02-09,85.22,53.6,72.75,23.71,71.73,62.49,51.625,51.17,48.99,2.4
2017-02-10,85.71,53.59,73.31,23.77,71.83,62.99,52.11,51.3,49.315,2.41
2017-02-13,85.8,53.6,73.4,24.04,72.32,63.62,52.5,51.55,49.55,2.43
2017-02-14,86.31,53.65,73.66,24.325,72.84,63.65,52.53,51.7,49.19,2.47
2017-02-15,86.75,54.1,73.35,24.51,73.68,63.99,52.46,51.9,49.05,2.51
2017-02-16,86.35,54.15,72.33,24.47,73.59,64.01,52.44,52.03,49.56,2.45
2017-02-17,86.58,54.48,71.95,24.47,73.65,64.12,52.29,52.17,49.58,2.42
2017-02-21,87.1,55.01,72.485,24.58,73.98,64.44,52.465,52.44,50.1,2.43
2017-02-22,87.14,54.95,71.334,24.595,73.89,64.26,52.62,52.53,50.32,2.42
2017-02-23,86.54,55.065,71.61,24.63,74.45,63.85,52.34,52.53,50.84,2.38
2017-02-24,86.9,55.3,70.97,24.43,74.8,64.12,52.45,52.65,51.58,2.31
2017-02-27,87.0,55.01,71.63,24.56,75.13,64.35,52.29,52.59,51.28,2.36
2017-02-28,86.42,55.11,71.37,24.52,74.95,64.09,52.3,52.37,51.775,2.36
2017-03-01,87.28,55.35,72.85,25.22,75.72,65.17,53.26,53.08,51.3,2.46
2017-03-02,87.16,55.345,72.1,24.85,75.53,64.47,52.71,52.76,51.69,2.49
2017-03-03,86.99,55.12,71.96,24.945,75.83,64.54,52.67,52.85,51.51,2.49
2017-03-06,86.71,54.89,72.18,24.8,75.52,64.38,52.33,52.78,51.42,2.49
2017-03-07,86.44,54.81,71.49,24.72,74.99,64.2,52.03,52.8,51.41,2.52
2017-03-08,86.77,54.7,69.67,24.725,75.25,63.97,52.07,52.84,50.67,2.57
2017-03-09,86.74,54.81,70.09,24.81,75.72,63.68,51.86,52.8365,50.56,2.6
2017-03-10,86.87,55.08,69.99,24.8,76.0,64.07,52.09,53.12,50.98,2.58
2017-03-13,87.06,55.07,70.07,24.82,75.905,64.03,52.25,53.18,51.1,2.62
2017-03-14,87.05,54.96,69.23,24.78,75.66,63.43,51.82,53.02,51.06,2.6
2017-03-15,87.5,55.37,70.76,24.75,76.56,64.15,52.63,53.38,51.88,2.51
2017-03-16,87.54,55.4,70.29,24.82,75.86,63.86,52.3,53.48,51.345,2.53
2017-03-17,87.35,55.0,69.83,24.47,75.17,64.2,52.4,53.32,51.23,2.5
2017-03-20,87.15,55.09,69.75,24.26,75.03,64.09,52.62,53.38,50.9,2.47
2017-03-21,86.07,55.01,69.19,23.56,74.44,63.11,51.74,52.62,51.62,2.43
2017-03-22,86.18,54.94,69.125,23.52,74.51,63.33,51.9,52.96,51.84,2.4
2017-03-23,86.36,54.8,68.84,23.57,74.26,63.25,52.13,52.81,51.7,2.41
2017-03-24,86.52,54.68,68.57,23.55,74.25,63.08,51.64,52.85,51.91,2.4
2017-03-27,86.52,54.63,68.26,23.435,74.5,62.86,51.8,52.84,51.67,2.38
2017-03-28,87.18,54.76,69.21,23.755,74.54,63.52,52.36,53.21,51.68,2.42
2017-03-29,87.68,54.86,70.18,23.64,74.54,63.51,52.42,53.3,51.5,2.39
2017-03-30,87.915,54.71,70.15,23.92,74.54,63.86,52.43,53.39,51.14,2.42
2017-03-31,87.92,54.6,69.92,23.75,74.34,63.6,52.4,53.31,51.29,2.4
2017-04-03,87.58,54.51,69.81,23.685,74.42,63.46,52.19,53.255,51.29,2.35
2017-04-04,87.42,54.635,70.315,23.64,74.37,63.63,52.39,53.28,51.46,2.36
2017-04-05,87.24,54.56,70.06,23.47,74.14,63.42,52.36,53.1,51.73,2.34
2017-04-06,87.55,54.57,70.64,23.62,74.26,63.6,52.62,53.08,51.65,2.34
2017-04-07,87.25,54.7,70.35,23.54,74.39,63.67,52.58,53.06,51.37,2.38
2017-04-10,87.55,54.84,70.9,23.475,74.27,63.82,52.59,52.96,51.485,2.37
2017-04-11,87.51,54.89,70.865,23.4145,74.18,63.91,52.47,52.76,51.48,2.32
2017-04-12,87.15,55.09,70.59,23.2,74.18,63.03,51.82,52.59,51.86,2.28
2017-04-13,86.58,54.83,69.3,22.92,74.01,62.58,51.32,52.39,51.67,2.24
2017-04-17,87.42,55.21,69.45,23.285,74.23,63.27,51.69,52.86,51.92,2.26
2017-04-18,87.465,55.49,68.82,23.09,73.46,63.06,51.63,52.82,52.01,2.18
2017-04-19,87.54,55.25,67.82,23.025,73.66,63.12,51.68,52.78,51.66,2.21
2017-04-20,88.43,55.13,68.1,23.39,74.07,63.88,52.24,53.24,51.46,2.24
2017-04-21,88.25,54.99,67.81,23.18,73.71,63.94,52.22,53.17,51.75,2.24
2017-04-24,88.79,55.5,68.17,23.68,74.4,64.85,52.82,53.8,51.99,2.28
2017-04-25,89.5,55.7,68.81,23.88,74.75,65.16,53.66,54.1,51.94,2.35
2017-04-26,89.94,55.26,68.55,23.89,75.13,65.17,53.63,54.02,51.75,2.32
2017-04-27,90.45,55.2,67.78,23.775,75.31,65.15,53.52,54.26,51.93,2.3
2017-04-28,90.05,55.16,67.83,23.545,75.49,64.85,53.12,54.36,51.68,2.29
2017-05-01,90.15,54.94,67.71,23.68,75.65,64.65,53.09,54.78,51.37,2.33
